Num,Ticker,Name,Data FX,FY 2002,FY 2003,FY 2004,FY 2005,FY 2006,FY 2007,FY 2008,FY 2009,FY 2010,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,FY 2017,FY 2018,FY 2019,FY 2020,FY 2021,FY 2022,FY 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,GWA AU Equity,GWA GROUP LTD,AUD,821.74400000000003,832.077,843.44600000000003,818.02,820.58799999999997,794.79499999999996,775.45399999999995,782.45299999999997,813.43,813.76300000000003,748.32100000000003,739.67700000000002,708.3,551.178,510.85899999999998,518.26400000000001,535.99300000000005,698.55600000000004,701.42,690.13900000000001,716.02800000000002,680.24800000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,KGN AU Equity,KOGAN.COM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.900000000000006,32.443300000000001,80.323899999999995,105.9847,118.3974,279.66699999999997,442.01499999999999,360.31,274.05799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,NXL AU Equity,NUIX LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,115.6298,157.30879999999999,270.39789999999999,313.5795,364.00900000000001,374.11700000000002,379.56799999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,SYR AU Equity,SYRAH RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,2,4.6801000000000004,3.0266000000000002,2.7334000000000001,2.1379999999999999,19.337299999999999,37.848100000000002,65.209400000000002,59.101999999999997,457.298,535.66690000000006,672.6807,615.22209999999995,561.40110000000004,589.37469999999996,835.85569999999996,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,TYR AU Equity,TYRO PAYMENTS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,139.50899999999999,139.55799999999999,148.66399999999999,263.839,396.12900000000002,410.08800000000002,431.03699999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,AEF AU Equity,AUSTRALIAN ETHICAL INVT LTD,AUD,3.7450000000000001,5.1569000000000003,5.5910000000000002,6.5335999999999999,8.2791999999999994,10.052300000000001,11.152200000000001,11.0549,11.0999,11.2841,8.6387,10.2784,14.244999999999999,17.227,17.923999999999999,19.283000000000001,23.161000000000001,27.321999999999999,33.816000000000003,39.466000000000001,41.94,47.304000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,29M AU Equity,29METALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1256.568,1315.1790000000001,1292.972,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,OBL AU Equity,OMNI BRIDGEWAY LTD,AUD,15.048999999999999,26.85,30.7958,50.3964,59.855800000000002,66.581900000000005,96.937399999999997,103.6454,92.294200000000004,152.54750000000001,213.6422,194.02780000000001,280.91770000000002,281.21199999999999,339.51499999999999,391.93700000000001,539.25099999999998,708.94299999999998,1120.47,1066.5319999999999,1075.249,1134.835,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,EML AU Equity,EML PAYMENTS LTD,AUD,#N/A,#N/A,2.6516999999999999,2.8003999999999998,5.2896999999999998,6.2819000000000003,5.4367000000000001,3.3046000000000002,4.2375999999999996,14.866400000000001,16.855399999999999,14.963100000000001,18.472799999999999,64.764700000000005,149.90029999999999,187.50399999999999,239.54,476.70699999999999,1880.7249999999999,2288.7779999999998,2682.4430000000002,2994.529,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,MYR AU Equity,MYER HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1986.7750000000001,1953.914,1974.1320000000001,1918.193,1939.7049999999999,1932.664,1886.548,1956.3420000000001,1878.529,1352.998,1286.6120000000001,2462.6,2468.1,2550.6,2436.8000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,RDY AU Equity,READYTECH HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14.476000000000001,22.695,63.107999999999997,69.671999999999997,85.85,169.59,185.97,259.28199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,BLX AU Equity,BEACON LIGHTING GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,72.473100000000002,72.403000000000006,76.977999999999994,94.135999999999996,104.254,124.077,132.60599999999999,164.822,267.214,290.02499999999998,322.54599999999999,332.91899999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,SWM AU Equity,SEVEN WEST MEDIA LTD,AUD,372.58300000000003,385.41500000000002,398.863,520.69600000000003,635.851,639.86699999999996,482.52100000000002,447.55599999999998,441.29,5087.8119999999999,5038.5889999999999,4866.0379999999996,4609.8389999999999,2605.9920000000002,2665.6770000000001,1807.75,1892.4059999999999,1468.0619999999999,1417.5419999999999,1523.6369999999999,1384.336,1500.8109999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PWR AU Equity,PETER WARREN AUTOMOTIVE HOLD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,515.52880000000005,796.15200000000004,744.04499999999996,846.90200000000004,1101.442,1204.854,1204.854,1204.854,1204.854,1204.854,1204.854,1204.854,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,HTA AU Equity,HUTCHISON TELECOMM (AUST),AUD,2309.7419,2458.116,2754.4169999999999,2312.779,2076.6680000000001,2658.98,2759.9679999999998,1671.2370000000001,1694.5840000000001,1664.4190000000001,1489.9760000000001,777.76099999999997,514.79700000000003,431.11500000000001,263.09500000000003,412.459,339.44099999999997,184.26300000000001,849.42600000000004,778.36699999999996,345.65,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,SGLLV AU Equity,RICEGROWERS LIMITED,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,744.98500000000001,756.779,966.97900000000004,849.93700000000001,950.18399999999997,970.57899999999995,810.50199999999995,1034.1600000000001,829.88699999999994,818.30600000000004,921.53300000000002,1198.7929999999999,1326.963,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,ARU AU Equity,ARAFURA RARE EARTHS LTD,AUD,#N/A,0.72199999999999998,3.4209999999999998,4.1616999999999997,10.7265,13.9526,31.170500000000001,36.741799999999998,63.698399999999999,153.89949999999999,147.9145,144.0017,136.77699999999999,132.1885,99.717100000000002,102.89190000000001,101.9569,106.0645,131.38149999999999,125.53440000000001,143.32149999999999,259.53160000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,TLG AU Equity,TALGA GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.4546999999999999,5.6345999999999998,3.3378999999999999,2.355,5.9702999999999999,7.3967999999999998,14.1486,18.926100000000002,15.2309,11.651400000000001,8.8146000000000004,60.966500000000003,33.151299999999999,65.149199999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,CVL SP Equity,CIVMEC LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.3354,138.2345,167.00579999999999,246.42949999999999,246.58670000000001,257.27229999999997,307.08640000000003,442.53300000000002,429.73500000000001,600.36099999999999,636.93899999999996,725.66200000000003,774.53399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,BMN AU Equity,BANNERMAN ENERGY LTD,AUD,#N/A,#N/A,#N/A,2.4116,6.8575999999999997,36.540199999999999,37.529800000000002,92.737499999999997,84.858000000000004,80.870999999999995,72.63,64.686999999999998,60.997999999999998,64.688000000000002,51.23,58.578000000000003,63.56,63.487000000000002,52.274999999999999,66.957999999999998,119.84099999999999,112.956,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,OFX AU Equity,OFX GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75.896000000000001,85.167000000000002,86.265000000000001,97.802000000000007,167.548,192.512,205.596,190.648,242.28800000000001,261.95400000000001,353.83,373.91699999999997,405.00599999999997,661.42899999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,IMM AU Equity,IMMUTEP LTD,AUD,5.9260000000000002,3.968,5.7676999999999996,9.1311999999999998,7.3598999999999997,4.3582999999999998,2.8212000000000002,2.4895999999999998,18.0503,57.640700000000002,41.612699999999997,32.814300000000003,25.378,30.9834,42.554099999999998,34.963799999999999,46.998800000000003,40.541499999999999,46.597299999999997,82.030500000000004,102.1696,147.44900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,JMS AU Equity,JUPITER MINES LTD,AUD,#N/A,#N/A,#N/A,6.1365999999999996,6.2912999999999997,17.613499999999998,23.073,21.0227,28.539899999999999,525.20399999999995,528.76149999999996,620.93619999999999,275.61329999999998,482.49779999999998,517.79970000000003,593.83249999999998,520.04669999999999,556.05510000000004,532.73479999999995,577.67420000000004,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,RMC AU Equity,RESIMAC GROUP LTD,AUD,76.694999999999993,56.896999999999998,63.993000000000002,563.97699999999998,766.79700000000003,937.34699999999998,1060.0989999999999,791.34699999999998,600.88400000000001,448.05500000000001,374.62099999999998,304.43299999999999,288.53500000000003,295.68700000000001,5469.6760000000004,6934.7719999999999,8968.9500000000007,10716.457,13026.691000000001,14645.165999999999,16737.171999999999,14942.038,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,RNU AU Equity,RENASCOR RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.7E-2,0.23380000000000001,9.8377999999999997,9.5546000000000006,9.0945,8.5703999999999994,4.8670999999999998,7.0179999999999998,8.6376000000000008,15.8809,17.997900000000001,18.495100000000001,36.224400000000003,97.469099999999997,168.96780000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,CWP AU Equity,CEDAR WOODS PROPERTIES LTD,AUD,50.264000000000003,66.817999999999998,94.716999999999999,115.62,194.90600000000001,155.56100000000001,185.01900000000001,162.72,205.65700000000001,233.595,238.31399999999999,301.024,409.94799999999998,383.33,452.72899999999998,505.62400000000002,601.51599999999996,571.71100000000001,644.05499999999995,651.79999999999995,779.83299999999997,783.39800000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,LYL AU Equity,LYCOPODIUM LTD,AUD,#N/A,17.643000000000001,24.856000000000002,35.197000000000003,42.539000000000001,48.739600000000003,56.955599999999997,63.902799999999999,67.061400000000006,83.880200000000002,101.3878,120.8121,81.536100000000005,84.034199999999998,87.006299999999996,143.4068,138.73269999999999,119.8519,155.65,164.05250000000001,218.93899999999999,215.87860000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,ALK AU Equity,ALKANE RESOURCES LTD,AUD,17.164000000000001,18.783000000000001,17.548300000000001,20.483699999999999,21.787199999999999,40.3247,37.311399999999999,44.554600000000001,46.844099999999997,65.150000000000006,260.81,183.20099999999999,200.98500000000001,190.96600000000001,221.26,202.75,231.47300000000001,248.697,327.71100000000001,236.215,355.68700000000001,412.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,SPR AU Equity,SPARTAN RESOURCES LTD/AUSTRA,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.3658999999999999,11.913600000000001,19.8246,23.531099999999999,22.2941,22.527899999999999,39.758000000000003,103.86960000000001,237.74760000000001,226.24199999999999,237.34,189.541,169.94200000000001,170.78100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,HLO AU Equity,HELLOWORLD TRAVEL LTD,AUD,17.876000000000001,18.067,23.946000000000002,38.735999999999997,48.036000000000001,62.363,240.09700000000001,363.55500000000001,448.86900000000003,813.08500000000004,796.89400000000001,805.13900000000001,683.23900000000003,471.096,645.59799999999996,638.94299999999998,698.69200000000001,773.86300000000006,568.98400000000004,528.07100000000003,526.96199999999999,544.90300000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,BLY AU Equity,BOART LONGYEAR GROUP LTD-CDI,AUD,#N/A,#N/A,#N/A,#N/A,1073.2956999999999,1382.8505,1836.2523000000001,1521.3166000000001,1668.7411,1896.3823,2167.7145,1490.4010000000001,1396.6528000000001,1086.2784999999999,937.54880000000003,861.66030000000001,904.68550000000005,913.96209999999996,792.34860000000003,973.72130000000004,1136.3176000000001,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,AGI AU Equity,AINSWORTH GAME TECHNOLOGY LT,AUD,48.069000000000003,41.2,73.981999999999999,116.94,135.55600000000001,87.156000000000006,89.903999999999996,81.057000000000002,85.263999999999996,113.101,192.255,246.07599999999999,288.66000000000003,348.63200000000001,435.98200000000003,464.74900000000002,506.34800000000001,483.262,465.49200000000002,393.14600000000002,406.53500000000003,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,AFG AU Equity,AUSTRALIAN FINANCE GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1341.4290000000001,1648.492,1714.65,1830.3209999999999,2017.2260000000001,2293.4090000000001,3089.96,4089.527,4741.585,6361.6689999999999,6004.8670000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,GNG AU Equity,GR ENGINEERING SERVICES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.905299999999997,68.8249,64.074399999999997,63.559800000000003,80.690399999999997,102.76649999999999,110.1343,130.41659999999999,84.602500000000006,81.591099999999997,97.988500000000002,157.4006,231.86439999999999,189.74950000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,CVW AU Equity,CLEARVIEW WEALTH LTD,AUD,#N/A,#N/A,212.15299999999999,241.73699999999999,242.97,293.77199999999999,184.79499999999999,107.301,1768.675,1717.6420000000001,1546.086,1572.7260000000001,1670.43,1841.2070000000001,1989.5219999999999,2224.4459999999999,2470.8620000000001,2451.665,2520.085,2799.665,2571.078,2583.2840000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,KSC AU Equity,K & S CORP LTD,AUD,138.47399999999999,139.71600000000001,154.51300000000001,182.16300000000001,217.12,281.21699999999998,297.42500000000001,287.55599999999998,326.09300000000002,388.00200000000001,401.35500000000002,403.67099999999999,540.59900000000005,536.25900000000001,445.00400000000002,488.68900000000002,553.36900000000003,579.77800000000002,563.34400000000005,525.83699999999999,601.74800000000005,612.36199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,DCN AU Equity,DACIAN GOLD LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11.4476,25.163799999999998,19.6844,13.6052,18.652699999999999,160.41139999999999,365.06900000000002,371.62799999999999,284.71899999999999,361.00299999999999,181.697,114.988,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,BCI AU Equity,BCI MINERALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,5.2055999999999996,13.949400000000001,22.263300000000001,54.815300000000001,103.44,203.0754,421.58330000000001,374.83300000000003,257.27800000000002,109.752,124.488,106.038,130.36799999999999,136.12,227.80799999999999,538.39300000000003,614.91899999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,MAH AU Equity,MACMAHON HOLDINGS LTD,AUD,208.12100000000001,170.65299999999999,247.078,323.93299999999999,486.714,560.149,630.32000000000005,632.774,580.80999999999995,685.72500000000002,988.99599999999998,944.51800000000003,823.74800000000005,524.30899999999997,300.065,294.96300000000002,723.34900000000005,824.90499999999997,923.02200000000005,1153.547,1338.278,1464.7149999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,REP AU Equity,RAM ESSENTIAL SERVICES PROPE,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,832.3,816.83100000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,IPG AU Equity,IPD GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86.6,124.851,139.607,139.607,139.607,139.607,139.607,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,LPI AU Equity,LITHIUM POWER INTERNATIONAL,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.4,42.921900000000001,58.802300000000002,48.808300000000003,36.692500000000003,39.498399999999997,42.664000000000001,186.47909999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,NVX AU Equity,NOVONIX LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.9247999999999998,33.9754,34.227600000000002,34.919899999999998,75.257400000000004,202.85730000000001,302.97930000000002,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,3PL AU Equity,3P LEARNING LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.811,50.567,72.751999999999995,98.918000000000006,83.340999999999994,55.09,62.219000000000001,64.457999999999998,255.85599999999999,257.73700000000002,262.73500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,RUL AU Equity,RPMGLOBAL HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,14.3249,18.263999999999999,46.009,67.462000000000003,69.936999999999998,80.927000000000007,77.471000000000004,83.927999999999997,70.620999999999995,61.704999999999998,76.754000000000005,62.759,94.259,97.775000000000006,93.521000000000001,103.001,106.629,106.17100000000001,115.10299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,SRG AU Equity,SRG GLOBAL LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,56.982900000000001,103.277,128.94300000000001,156.66800000000001,241.202,302.94900000000001,324.97399999999999,306,311.13299999999998,201.51400000000001,225.25700000000001,200.77799999999999,430.63799999999998,422.86099999999999,442.92899999999997,484.56299999999999,591.16499999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,IVZ AU Equity,INVICTUS ENERGY LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.2114,8.4699000000000009,8.3963000000000001,5.0518999999999998,4.8254000000000001,3.5583,1.1429,9.6100999999999992,9.5500000000000007,9.9210999999999991,18.386099999999999,43.131300000000003,98.953400000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,MYS AU Equity,MYSTATE LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1706.6947,1731.5012999999999,2058.7103000000002,2246.7538,3658.5751,3629.741,3555.8220000000001,4079.9549999999999,4415.4030000000002,4910.451,5168.3050000000003,5712.8819999999996,6095.8059999999996,6542.4759999999997,8079.8469999999998,9124.2829999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,MHJ AU Equity,MICHAEL HILL INTERNATIONAL L,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,292.33499999999998,339.81799999999998,351.01299999999998,384.197,389.12200000000001,381.47500000000002,379.19299999999998,501.61799999999999,489.02300000000002,511.17899999999997,546.48800000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,BFG AU Equity,BELL FINANCIAL GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,166.51900000000001,606.88,463.13400000000001,532.20500000000004,529.49599999999998,440.50900000000001,474.71699999999998,536.62800000000004,528.40899999999999,666.66600000000005,640.12400000000002,739.54899999999998,761.89700000000005,1092.4110000000001,1066.288,1307.4829999999999,1254.002,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,DLI AU Equity,DELTA LITHIUM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.9616,1.6701999999999999,1.8708,5.5777999999999999,4.5732999999999997,4.1969000000000003,20.549199999999999,66.921599999999998,194.61949999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,MYX AU Equity,MAYNE PHARMA GROUP LTD,AUD,#N/A,#N/A,#N/A,#N/A,2.86E-2,15.5105,11.693300000000001,8.0358000000000001,71.147999999999996,53.677,50.203000000000003,233.39099999999999,265.82,528.94600000000003,1525.7819999999999,1908.037,1830.508,1635.7380000000001,1825.18,1463.184,1287.9259999999999,1247.354,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,LOT AU Equity,LOTUS RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.18559999999999999,5.6285999999999996,4.1050000000000004,24.2334,22.2638,20.281700000000001,20.0242,7.4768999999999997,0.76580000000000004,3.1206,12.7418,11.927899999999999,82.188999999999993,88.863,66.607200000000006,71.770499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,GL1 AU Equity,GLOBAL LITHIUM RESOURCES LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0156000000000001,4.0734000000000004,13.381399999999999,61.860199999999999,176.33170000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,AVR AU Equity,ANTERIS TECHNOLOGIES LTD,AUD,#N/A,#N/A,5.0678999999999998,3.9563000000000001,3.9237000000000002,2.5836999999999999,1.5640000000000001,1.3011999999999999,3.0949,14.748200000000001,11.197699999999999,17.959800000000001,39.761400000000002,41.2605,26.779499999999999,28.37,31.860099999999999,26.003799999999998,12.651300000000001,29.4817,23.479399999999998,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,RHI AU Equity,RED HILL MINERALS LTD,AUD,#N/A,#N/A,#N/A,#N/A,3.4224999999999999,9.7996999999999996,9.0100999999999996,7.9421999999999997,14.61,13.2355,12.3452,13.173500000000001,11.2963,10.5609,10.1288,11.2631,10.7049,10.147,10.680199999999999,10.112299999999999,80.526600000000002,53.929200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,DXC AU Equity,DEXUS CONVENIENCE RETAIL REI,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86.117999999999995,343.41,358.70699999999999,451.62,646.79399999999998,873.12199999999996,802.86300000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,EHL AU Equity,EMECO HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,567.49099999999999,892.04200000000003,1089.0830000000001,1167.002,1119.953,1014.754,981.15200000000004,1216.116,1126.0219999999999,748.36199999999997,708.755,427.69200000000001,520.67899999999997,716.05200000000002,768.66899999999998,1088.5909999999999,965.54399999999998,1021.513,1088.421,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,IMU AU Equity,IMUGENE LTD,AUD,0.84499999999999997,8.1440000000000001,6.016,9.0641999999999996,7.2683999999999997,5.2603999999999997,5.1634000000000002,5.7630999999999997,4.0987,4.6871,1.3184,2.5844999999999998,8.6315000000000008,9.1146999999999991,9.5358000000000001,12.6776,16.914300000000001,30.779399999999999,65.204899999999995,71.809100000000001,147.60570000000001,197.06290000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,LAU AU Equity,LINDSAY AUSTRALIA LTD,AUD,6.2569999999999997,92.399000000000001,99.058000000000007,90.475999999999999,99.673000000000002,118.996,114.46,120.879,139.19900000000001,148.077,146.15600000000001,161.703,177.41399999999999,209.85,242.43299999999999,259.37299999999999,260.25,270.52300000000002,361.53800000000001,372.50700000000001,411.42200000000003,487.798,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,SLC AU Equity,SUPERLOOP LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.439399999999999,126.9541,408.65089999999998,514.06500000000005,529.49,519.68799999999999,562.01300000000003,549.06200000000001,525.91099999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,BVS AU Equity,BRAVURA SOLUTIONS LTD,AUD,#N/A,#N/A,#N/A,#N/A,63.643000000000001,176.76,183.768,208.096,216.03100000000001,173.78700000000001,180.297,179.94200000000001,251.77699999999999,166.81800000000001,173.81800000000001,182.01499999999999,212.32499999999999,380.173,434.84500000000003,457.75299999999999,450.11700000000002,254.47200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,KCN AU Equity,KINGSGATE CONSOLIDATED LTD,AUD,101.86499999999999,96.307000000000002,143.41300000000001,136.00800000000001,164.59700000000001,224.98599999999999,203.249,274.97300000000001,369.07499999999999,795.06299999999999,1048.4590000000001,759.32600000000002,641.09500000000003,545.01,252.505,134.30099999999999,78.882999999999996,79.225999999999999,51.545999999999999,44.686999999999998,43.76,126.724,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,CDP AU Equity,CARINDALE PROPERTY TRUST,AUD,226.55199999999999,227.05600000000001,266.75700000000001,300.42500000000001,373.89299999999997,425.27800000000002,452.36700000000002,450.54,451.23899999999998,488.32,673.48400000000004,684.17499999999995,735.26,771.63300000000004,797.91499999999996,814.05,818.72699999999998,857.30600000000004,745.12599999999998,756.10599999999999,799.02,788.69399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,TER AU Equity,TERRACOM LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,124.0347,138.15430000000001,183.12690000000001,164.6788,198.34450000000001,179.31049999999999,346.26,419.57499999999999,492.245,600.77099999999996,623.99099999999999,422.20800000000003,356.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,INR AU Equity,IONEER LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,0.12089999999999999,4.0875000000000004,3.5213999999999999,4.7358000000000002,8.0827000000000009,8.0092999999999996,7.2534999999999998,3.8957999999999999,3.3513000000000002,0.58430000000000004,12.4801,95.566000000000003,98.540999999999997,133.81800000000001,198.39,213.245,206.31899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,APZ AU Equity,ASPEN GROUP,AUD,0.90349999999999997,44.887,103.735,222.45400000000001,352.42099999999999,536.92399999999998,652.74400000000003,620.79399999999998,646.88,597.78399999999999,587.42399999999998,569.35199999999998,221.72,362.428,138.648,133.114,127.66200000000001,141.73500000000001,190.714,246.49600000000001,452.45800000000003,553.22699999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,BRN AU Equity,BRAINCHIP HOLDINGS LTD,AUD,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.15890000000000001,11.9544,9.0535999999999994,13.1929,6.0525000000000002,2.9239999999999999,9.5512999999999995,25.358799999999999,14.4337,15.8635,30.796600000000002,32.683999999999997,42.788899999999998,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
